výherkyně	<	výherce
ohrozitelka	<	ohrozitel
ohrožovatelka	<	ohrožovatel
hrůzovládkyně	<	hrůzovládce
hubeňourka	<	hubeňour
hubitelka	<	hubitel
zahubitelka	<	zahubitel
zhoubkyně	<	zhoubce
hubkařka	<	hubkař
hudlařka	<	hudlař
hugenotka	<	hugenot
hujerka	<	hujer
hulička	<	hulič
hulvátka	<	hulvát
hulánka	<	hulán
humanistka	<	humanista
pseudohumanistka	<	pseudohumanista
superhumanistka	<	superhumanista
záhumenkářka	<	záhumenkář
humoristka	<	humorista
humanitářka	<	humanitář
hungaristka	<	hungarista
husarka	<	husar
husopaska	<	husopas
houšťka	<	houšť
hustitelka	<	hustitel
hutnice	<	hutník
huťmistryně	<	huťmistr
hvězdářka	<	hvězdář
hydraulikářka	<	hydraulikář
hydrobioložka	<	hydrobiolog
hygienička	<	hygienik
hymnařka	<	hymnař
hypertonička	<	hypertonik
hypnotizérka	<	hypnotizér
hysterička	<	hysterik
hadačka	<	hadač
hádankářka	<	hádankář
odhadkyně	<	odhadce
pohádkářka	<	pohádkář
rozhodovatelka	<	rozhodovatel
uhadovačka	<	uhadovač
hajitelka	<	hajitel
hajná	<	hajný
obhájkyně	<	obhájce
obhajovatelka	<	obhajovatel
zahajovačka	<	zahajovač
zahajovatelka	<	zahajovatel
hápéčkářka	<	hápéčkář
hédonistka	<	hédonista
vyhýčkankyně	<	vyhýčkanec
zhýčkankyně	<	zhýčkanec
hřebíkářka	<	hřebíkář
hřebíčkářka	<	hřebíčkář
pravačka	<	pravák
hřibařka	<	hřibař
hříbkařka	<	hříbkař
hřímatelka	<	hřímatel
rozhřešitelka	<	rozhřešitel
hříšnice	<	hříšník
hříčkařka	<	hříčkař
hůlkařka	<	hůlkař
iberoamerikanistka	<	iberoamerikanista
icitátorka	<	icitátor
idealistka	<	idealista
idealizátorka	<	idealizátor
identifikovatelka	<	identifikovatel
idiotka	<	idiot
ignorantka	<	ignorant
ikebanistka	<	ikebanista
ikonomalířka	<	ikonomalíř
iluminátorka	<	iluminátor
ilustrátorka	<	ilustrátor
iluzionistka	<	iluzionista
imagistka	<	imagista
imitátorka	<	imitátor
imperátorka	<	imperátor
implementátorka	<	implementátor
importérka	<	importér
impregnátorka	<	impregnátor
impresionistka	<	impresionista
improvizátorka	<	improvizátor
antiimperialistka	<	antiimperialista
imperialistka	<	imperialista
imunoložka	<	imunolog
indianistka	<	indianista
individualistka	<	individualista
indoevropeistka	<	indoevropeista
indosantka	<	indosant
indosatářka	<	indosatář
infantka	<	infant
infanteristka	<	infanterista
dezinfektorka	<	dezinfektor
infekcionistka	<	infekcionista
dezinfikátorka	<	dezinfikátor
dezinformátorka	<	dezinformátor
informatička	<	informatik
informátorka	<	informátor
inkasistka	<	inkasista
inkvizitorka	<	inkvizitor
inovátorka	<	inovátor
inseminátorka	<	inseminátor
inspektorka	<	inspektor
inspicientka	<	inspicient
inspirátorka	<	inspirátor
instalatérka	<	instalatér
instalátorka	<	instalátor
institucionalistka	<	institucionalista
instruktorka	<	instruktor
instrumentalistka	<	instrumentalista
instrumentářka	<	instrumentář
instrumentátorka	<	instrumentátor
intarzistka	<	intarzista
integristka	<	integrista
intelektuálka	<	intelektuál
intelektualistka	<	intelektualista
inteligentka	<	inteligent
intendantka	<	intendant
superintendantka	<	superintendant
interbrigadistka	<	interbrigadista
interesantka	<	interesant
internacionalistka	<	internacionalista
internetistka	<	internetista
internistka	<	internista
interpolátorka	<	interpolátor
interventka	<	intervent
intervenientka	<	intervenient
intrerpretka	<	intrerpret
intrikářka	<	intrikář
intuicionistka	<	intuicionista
invalidka	<	invalida
inventurnice	<	inventurník
investorka	<	investor
inzerentka	<	inzerent
inženýrka	<	inženýr
iredentistka	<	iredentista
islamizátorka	<	islamizátor
islamistka	<	islamista
antiislamistka	<	antiislamista
italistka	<	italista
izolacionistka	<	izolacionista
izolatérka	<	izolatér
jablíčkářka	<	jablíčkář
jachtařka	<	jachtař
jahodářka	<	jahodář
jakobínka	<	jakobín
janičárka	<	janičár
jansenistka	<	jansenista
japanistka	<	japanista
japanoložka	<	japanolog
japonštinářka	<	japonštinář
zjasňovatelka	<	zjasňovatel
rozjasňovatelka	<	rozjasňovatel
vyjasňovatelka	<	vyjasňovatel
jasnovidka	<	jasnovidec
jazykářka	<	jazykář
jazzmanka	<	jazzman
ujařmitelka	<	ujařmitel
ujařmovatelka	<	ujařmovatel
jedařka	<	jedař
jedenatřicátnice	<	jedenatřicátník
jedenačtyřicátnice	<	jedenačtyřicátník
dojednatelka	<	dojednatel
jednatelka	<	jednatel
objednatelka	<	objednatel
objednavatelka	<	objednavatel
projednatelka	<	projednatel
sjednatelka	<	sjednatel
sjednavatelka	<	sjednavatel
vyjednavačka	<	vyjednavač
vyjednavatelka	<	vyjednavatel
jedničkářka	<	jedničkář
zjednodušovatelka	<	zjednodušovatel
jednokolkářka	<	jednokolkář
jednokopytnice	<	jednokopytník
jednotitelka	<	jednotitel
jednotlivkyně	<	jednotlivec
sjednocovatelka	<	sjednocovatel
sjednotitelka	<	sjednotitel
nesjednotitelka	<	nesjednotitel
jehlařka	<	jehlař
jelenka	<	jelen
jelenářka	<	jelenář
jelimanka	<	jeliman
jemnostpaní	<	jemnostpán
jeronymitka	<	jeronymita
jeskyňkářka	<	jeskyňkář
jestřábnice	<	jestřábník
dojížděčka	<	dojížděč
jezdkyně	<	jezdec
superjezdkyně	<	superjezdec
pojezná	<	pojezný
nájezdnice	<	nájezdník
zajížděčka	<	zajížděč
objevitelka	<	objevitel
objevovatelka	<	objevovatel
projevitelka	<	projevitel
vyjevovatelka	<	vyjevovatel
zjevitelka	<	zjevitel
zjevovatelka	<	zjevovatel
jezevčice	<	jezevčík
jezná	<	jezný
jeřábnice	<	jeřábník
ješitnice	<	ješitník
ještěrka	<	ještěr
ještěrkářka	<	ještěrkář
ještěřice	<	ještěr
praještěrka	<	praještěr
ježdice	<	ježdík
ježatka	<	ježatec
ježovka	<	ježek
ježice	<	ježík
jižanka	<	jižan
jirchářka	<	jirchář
vyjiskřovačka	<	vyjiskřovač
jistitelka	<	jistitel
pojistitelka	<	pojistitel
pojistnice	<	pojistník
pojištěnka	<	pojištěnec
pojišťovatelka	<	pojišťovatel
pojišťovačka	<	pojišťovák
připojistitelka	<	připojistitel
zajistitelka	<	zajistitel
zajišťovatelka	<	zajišťovatel
zjišťovatelka	<	zjišťovatel
jitřitelka	<	jitřitel
jmenovatelka	<	jmenovatel
jímatelka	<	jímatel
vnímatelka	<	vnímatel
rozjímatelka	<	rozjímatel
nájemnice	<	nájemník
podnájemkyně	<	podnájemce
podnájemnice	<	podnájemník
nájemkyně	<	nájemce
velkonájemkyně	<	velkonájemce
najimatelka	<	najimatel
pronájemkyně	<	pronájemce
objímatelka	<	objímatel
objímačka	<	objímač
příjemkyně	<	příjemce
přijímatelka	<	přijímatel
znepříjemňovatelka	<	znepříjemňovatel
sněmovnice	<	sněmovník
snímatelka	<	snímatel
zajatkyně	<	zajatec
zájemkyně	<	zájemce
zajímačka	<	zajímač
zajímatelka	<	zajímatel
jmenovkyně	<	jmenovec
pojmenovatelka	<	pojmenovatel
pojmenovávatelka	<	pojmenovávatel
přejmenovatelka	<	přejmenovatel
diskžokejka	<	diskžokej
jubilantka	<	jubilant
juniorka	<	junior
junkerka	<	junker
juristka	<	jurista
jurtařka	<	jurtař
jádrařka	<	jádrař
jádrovačka	<	jádrovač
vyjadřitelka	<	vyjadřitel
vyjadřovatelka	<	vyjadřovatel
jamnice	<	jamník
jídlonoška	<	jídlonoš
jedlice	<	jedlík
nejedlice	<	nejedlík
kožojedka	<	kožojed
pojídačka	<	pojídač
ujídačka	<	ujídač
zvyjedenkyně	<	zvyjedenec
důchodkyně	<	důchodce
chodbařka	<	chodbař
chodkyně	<	chodec
obchodnice	<	obchodník
pseudoobchodnice	<	pseudoobchodník
pochodnice	<	pochodník
obchůzkářka	<	obchůzkář
pochůzkářka	<	pochůzkář
předchůdkyně	<	předchůdce
uchazečka	<	uchazeč
východňárka	<	východňár
východnice	<	východník
jódlařka	<	jódlař
kabalistka	<	kabalista
kabaretiérka	<	kabaretiér
kabelářka	<	kabelář
kabelkářka	<	kabelkář
kabátnice	<	kabátník
zelenokabátnice	<	zelenokabátník
kachlářka	<	kachlář
kachlíkářka	<	kachlíkář
kadetka	<	kadet
kadeřnice	<	kadeřník
kajakářka	<	kajakář
kajmanka	<	kajman
kajtařka	<	kajtař
kaktusářka	<	kaktusář
kalibrérka	<	kalibrér
kališnice	<	kališník
kaligrafka	<	kaligraf
kalička	<	kalič
kalkulantka	<	kalkulant
kamarádka	<	kamarád
kámoška	<	kámoš
kamelotka	<	kamelot
kamenolamačka	<	kamenolamač
kamenosochařka	<	kamenosochař
kameramanka	<	kameraman
kamioňačka	<	kamioňák
kamionářka	<	kamionář
kamnařka	<	kamnař
kamzice	<	kamzík
infokancelářka	<	infokancelář
kancelistka	<	kancelista
exkancléřka	<	exkancléř
kancléřka	<	kancléř
kančice	<	kančík
kanibalka	<	kanibal
kanoistka	<	kanoista
kanonistka	<	kanonista
kanonýrka	<	kanonýr
superkanonýrka	<	superkanonýr
kanovnice	<	kanovník
kantorka	<	kantor
kanystřice	<	kanystřík
kapelnice	<	kapelník
kapitulantka	<	kapitulant
kapitulárka	<	kapitulár
antikapitalistka	<	antikapitalista
kapitalistka	<	kapitalista
kapitánka	<	kapitán
kapitánová	<	kapitán
kaplanka	<	kaplan
kaprařka	<	kaprař
kapřice	<	kapřík
kaprálka	<	kaprál
kapucářka	<	kapucář
kapucínka	<	kapucín
karabinice	<	karabiník
karabáčnice	<	karabáčník
karaska	<	karas
karatistka	<	karatista
karbanice	<	karbaník
karbonářka	<	karbonář
kardinálka	<	kardinál
kardioložka	<	kardiolog
karikaturistka	<	karikaturista
kariéristka	<	kariérista
kariérnice	<	kariérník
karlistka	<	karlista
karmatka	<	karmata
karosářka	<	karosář
karotážnice	<	karotážník
grafička	<	grafik
kartařka	<	kartař
vykartovačka	<	vykartovač
kartografka	<	kartograf
sádrokartonářka	<	sádrokartonář
kartuziánka	<	kartuzián
kartáčnice	<	kartáčník
karuselářka	<	karuselář
kasařka	<	kasař
kaskadérka	<	kaskadér
kastelánka	<	kastelán
kasuistka	<	kasuista
kasírka	<	kasír
katanka	<	katan
katalogizátorka	<	katalogizátor
katastrofistka	<	katastrofista
katechetka	<	katecheta
katolice	<	katolík
kavaleristka	<	kavalerista
kavalírka	<	kavalír
kazitelka	<	kazitel
nakazitelka	<	nakazitel
pokazitelka	<	pokazitel
překážkářka	<	překážkář
příkaznice	<	příkazník
zkaženkyně	<	zkaženec
kaňhalka	<	kaňhal
kaštanářka	<	kaštanář
kašérka	<	kašér
kecalka	<	kecal
kejklířka	<	kejklíř
kelnerka	<	kelner
keltka	<	kelt
kelímkářka	<	kelímkář
keramička	<	keramik
keramikářka	<	keramikář
kesonářka	<	kesonář
kečupářka	<	kečupář
křiklounka	<	křikloun
vykřikovačka	<	vykřikovač
vykřikovatelka	<	vykřikovatel
kickboxerka	<	kickboxer
kiksařka	<	kiksař
kinooperatérka	<	kinooperatér
kitařka	<	kitař
kitesurfařka	<	kitesurfař
kitharistka	<	kitharista
klamatelka	<	klamatel
klapkařka	<	klapkař
klapotářka	<	klapotář
klarinetistka	<	klarinetista
klasikářka	<	klasikář
klasicistka	<	klasicista
klavíristka	<	klavírista
neklavíristka	<	neklavírista
klavírnice	<	klavírník
klebetnice	<	klebetník
klempířka	<	klempíř
klenotnice	<	klenotník
klepařka	<	klepař
klepačka	<	klepač
poklepávačka	<	poklepávač
zaklepávačka	<	zaklepávač
klepetáčka	<	klepetáč
kleptomanka	<	kleptoman
klerofašistka	<	klerofašista
klevetnice	<	klevetník
oklešťovatelka	<	oklešťovatel
poklízečka	<	poklízeč
sklízečka	<	sklízeč
uklizečka	<	uklízeč
uklízečka	<	uklízeč
uklidňovačka	<	uklidňovač
uklidňovatelka	<	uklidňovatel
zklidnitelka	<	zklidnitel
klientela	<	klient
klientka	<	klient
klihařka	<	klihař
bioklimatoložka	<	bioklimatolog
klimatoložka	<	klimatolog
klipařka	<	klipař
kličkařka	<	kličkař
kloboučnice	<	kloboučník
klokanka	<	klokan
obklopovatelka	<	obklopovatel
skloubitelka	<	skloubitel
vyklouzka	<	vyklouz
klučitelka	<	klučitel
obkladačka	<	obkladač
předkladatelka	<	předkladatel
překladatelka	<	překladatel
překládačka	<	překládač
rozkladačka	<	rozkladač
ukladatelka	<	ukladatel
ukladačka	<	ukladač
prazakladatelka	<	prazakladatel
zakladatelka	<	zakladatel
kladečka	<	kladeč
kladivářka	<	kladivář
nakladatelka	<	nakladatel
pokladnice	<	pokladník
vkladatelka	<	vkladatel
rozkolnice	<	rozkolník
klávesistka	<	klávesista
klášternice	<	klášterník
klerikálka	<	klerikál
zaklínatelka	<	zaklínatel
klíčnice	<	klíčník
obklíčitelka	<	obklíčitel
obkličovatelka	<	obkličovatel
soukmenovkyně	<	soukmenovec
kmetka	<	kmet
kmotřenka	<	kmotřenec
kmotřice	<	kmotřík
knihařka	<	knihař
knihovnice	<	knihovník
knihkupkyně	<	knihkupec
knihomolka	<	knihomol
knihopodnikatelka	<	knihopodnikatel
knihtiskařka	<	knihtiskař
knihvazačka	<	knihvazač
knoflíkářka	<	knoflíkář
kníračka	<	knírač
kněhtlačitelka	<	kněhtlačitel
kněžka	<	kněz
kněžourka	<	kněžour
koaličnice	<	koaličník
kobercářka	<	kobercář
kobylkářka	<	kobylkář
kodifikátorka	<	kodifikátor
kognitivistka	<	kognitivista
ukojitelka	<	ukojitel
ukojovatelka	<	ukojovatel
kokainistka	<	kokainista
kokilářka	<	kokilář
kokršpanělka	<	kokršpaněl
koktalka	<	koktal
kolaturnice	<	kolaturník
kolaudátorka	<	kolaudátor
kolbenkářka	<	kolbenkář
kolchoznice	<	kolchozník
kolednice	<	koledník
kolegyně	<	kolega
kolejničkářka	<	kolejničkář
kolejářka	<	kolejář
kolektivizátorka	<	kolektivizátor
kolektivistka	<	kolektivista
kolektářka	<	kolektář
kolibřice	<	kolibřík
kolkařka	<	kolkař
kolmistryně	<	kolmistr
kolařka	<	kolař
kolohnátka	<	kolohnát
kolomaznice	<	kolomazník
kolonialistka	<	kolonialista
kolonistka	<	kolonista
kolonizátorka	<	kolonizátor
koloristka	<	kolorista
kolotočářka	<	kolotočář
kolovrátkářka	<	kolovrátkář
kolportérka	<	kolportér
kolážistka	<	kolážista
kolébkářka	<	kolébkář
komaditistka	<	komaditista
komandistka	<	komandista
komanditistka	<	komanditista
komandantka	<	komandant
komandýrovka	<	komandant
kombajnérka	<	kombajnér
komediantka	<	komediant
komenioložka	<	komeniolog
komentátorka	<	komentátor
komercialistka	<	komercialista
komisarka	<	komisar
komisařka	<	komisař
superkomisařka	<	superkomisař
komisionářka	<	komisionář
komitentka	<	komitent
komolitelka	<	komolitel
komornice	<	komorník
komorná	<	komorný
komorářka	<	komorář
komparatistka	<	komparatista
komparzistka	<	komparzista
komplementářka	<	komplementář
komplicka	<	komplic
komponistka	<	komponista
kompradorka	<	komprador
komsomolka	<	komsomolec
antikomunistka	<	antikomunista
komunistka	<	komunista
pseudokomunistka	<	pseudokomunista
exkomunistka	<	exkomunista
nekomunistka	<	nekomunista
komunikantka	<	komunikant
komunérka	<	komunér
komzumentka	<	komzument
kominářka	<	kominář
kominice	<	kominík
zdokonalitelka	<	zdokonalitel
zdokonalovatelka	<	zdokonalovatel
konatelka	<	konatel
překonatelka	<	překonatel
překonavatelka	<	překonavatel
vykonatelka	<	vykonatel
vykonavačka	<	vykonavač
vykonavatelka	<	vykonavatel
koncentráčnice	<	koncentráčník
koncipientka	<	koncipient
koncipistka	<	koncipista
koncipovatelka	<	koncipovatel
konceptualistka	<	konceptualista
koncesionářka	<	koncesionář
konduktérka	<	konduktér
dokončitelka	<	dokončitel
dokončovatelka	<	dokončovatel
ukončitelka	<	ukončitel
ukončovatelka	<	ukončovatel
zakončovatelka	<	zakončovatel
konejšitelka	<	konejšitel
konvičkářka	<	konvičkář
konfekcionářka	<	konfekcionář
konferenciérka	<	konferenciér
konfidentka	<	konfident
konformistka	<	konformista
nekonformistka	<	nekonformista
nonkonformistka	<	nonkonformista
kongregacionalistka	<	kongregacionalista
kongresmanka	<	kongresman
konjunkturalistka	<	konjunkturalista
konkretistka	<	konkretista
konkurentka	<	konkurent
konkursantka	<	konkursant
konseniorka	<	konsenior
konsignantka	<	konsignant
konsignatářka	<	konsignatář
konsortantka	<	konsortant
konspirátorka	<	konspirátor
konstelářka	<	konstelář
konstitucionalistka	<	konstitucionalista
konstruktorka	<	konstruktor
konstruktérka	<	konstruktér
dekonstruktérka	<	dekonstruktér
konstruktivistka	<	konstruktivista
dekonstruktivistka	<	dekonstruktivista
kontoáristka	<	kontoárista
kontrabasistka	<	kontrabasista
kontrahentka	<	kontrahent
kontraktorka	<	kontraktor
subkontraktorka	<	subkontraktor
kontratenoristka	<	kontratenorista
kontributorka	<	kontributor
kontrolorka	<	kontrolor
konturistka	<	konturista
konvenčnice	<	konvenčník
konvertitka	<	konvertita
konvářka	<	konvář
konzervátorka	<	konzervátor
konzervatoristka	<	konzervatorista
konzervářka	<	konzervář
konziliářka	<	konziliář
konzulka	<	konzul
konzultorka	<	konzultor
konzultantka	<	konzultant
konzumentka	<	konzument
konzumovatelka	<	konzumovatel
konšelka	<	konšel
kooperantka	<	kooperant
kooperátorka	<	kooperátor
kopaničářka	<	kopaničář
výkopářka	<	výkopář
průkopnice	<	průkopník
překopávačka	<	překopávač
zákopnice	<	zákopník
kopečkářka	<	kopečkář
kopilotka	<	kopilot
kopistka	<	kopista
kopytnice	<	kopytník
kopytářka	<	kopytář
kopinice	<	kopiník
kordistka	<	kordista
koreferentka	<	koreferent
korepetitorka	<	korepetitor
korespondentka	<	korespondent
korfbalistka	<	korfbalista
korektorka	<	korektor
kormidelnice	<	kormidelník
kornetistka	<	kornetista
korouhevnice	<	korouhevník
korouhvičkářka	<	korouhvičkář
korumpářka	<	korumpář
korunkářka	<	korunkář
korumpovatelka	<	korumpovatel
korupčnice	<	korupčník
koryfejka	<	koryfej
korzárka	<	korzár
korálice	<	korál
korálkářka	<	korálkář
kosice	<	kosík
kosinka	<	kosa
kosatnice	<	kosatník
kosmetička	<	kosmetik
kosmonautka	<	kosmonaut
zkostnatělkyně	<	zkostnatělec
kostrounka	<	kostroun
kostelnice	<	kostelník
kostymérka	<	kostymér
kosířka	<	kosíř
kotelnice	<	kotelník
kotlařka	<	kotlař
kotlíkářka	<	kotlíkář
ukotvovatelka	<	ukotvovatel
koudelnice	<	koudelník
nakukovatelka	<	nakukovatel
koulařka	<	koulař
průzkumnice	<	průzkumník
přezkoumavatelka	<	přezkoumavatel
výzkumnice	<	výzkumník
zkoumačka	<	zkoumač
zkoumatelka	<	zkoumatel
koupelnářka	<	koupelnář
koupelářka	<	koupelář
kupitelka	<	kupitel
kupcová	<	kupec
kupčice	<	kupčík
nakupovatelka	<	nakupovatel
nákupkyně	<	nákupce
překupnice	<	překupník
skupovatelka	<	skupovatel
vykupitelka	<	vykupitel
vykupovačka	<	vykupovač
vykupovatelka	<	vykupovatel
výkupkyně	<	výkupce
ukusovatelka	<	ukusovatel
vykusovačka	<	vykusovač
kovárnice	<	kovárník
kovařice	<	kovařík
kovářka	<	kovář
kovatelka	<	kovatel
podkovářka	<	podkovář
kouzelnice	<	kouzelník
okouzlovatelka	<	okouzlovatel
kuřačka	<	kuřák
nekuřačka	<	nekuřák
kovodělnice	<	kovodělník
kovofrézařka	<	kovofrézař
kovoobráběčka	<	kovoobráběč
kovopracovnice	<	kovopracovník
kovorolnice	<	kovorolník
kovosoustružnice	<	kovosoustružník
kozičkářka	<	kozičkář
kozodojka	<	kozodoj
kočičkářka	<	kočičkář
kočkařka	<	kočkař
kočovnice	<	kočovník
koňkařka	<	koňkař
kořalka	<	kořala
kořalnice	<	kořalník
vykořenitelka	<	vykořenitel
vykořisťovatelka	<	vykořisťovatel
kořistnice	<	kořistník
kořenářka	<	kořenář
pokořitelka	<	pokořitel
pokořovatelka	<	pokořovatel
kořínkářka	<	kořínkář
košařka	<	košař
koštišťářka	<	koštišťář
koštérka	<	koštér
krabičkářka	<	krabičkář
zkrachovankyně	<	zkrachovanec
kradlařka	<	kradlař
krahulice	<	krahulík
krajanka	<	krajan
krajinářka	<	krajinář
krajinkářka	<	krajinkář
krajkařka	<	krajkař
krajinomalířka	<	krajinomalíř
krasobruslařka	<	krasobruslař
krasojezdkyně	<	krasojezdec
krasokličkařka	<	krasokličkař
krasosmutnitelka	<	krasosmutnitel
kraulařka	<	kraulař
kraulérka	<	kraulér
kravatářka	<	kravatář
kraválistka	<	kraválista
krbařka	<	krbař
kreacionistka	<	kreacionista
kreditorka	<	kreditor
krejčová	<	krejčí
krejčice	<	krejčík
kreolka	<	kreol
rekreantka	<	rekreant
kreslička	<	kreslič
šéfkreslička	<	šéfkreslič
kreslířka	<	kreslíř
zakreslovatelka	<	zakreslovatel
kreténka	<	kretén
pokrevnice	<	pokrevník
kridatářka	<	kridatář
kriminalistka	<	kriminalista
kriminálnice	<	kriminálník
kritizovatelka	<	kritizovatel
kritička	<	kritik
kritikářka	<	kritikář
krkounka	<	krkoun
pokrčovatelka	<	pokrčovatel
krmitelka	<	krmitel
krmivářka	<	krmivář
krmička	<	krmič
vykrmovatelka	<	vykrmovatel
zakrnělkyně	<	zakrnělec
krejčířka	<	krejčíř
pokračovatelka	<	pokračovatel
pokrokářka	<	pokrokář
překračovatelka	<	překračovatel
překročitelka	<	překročitel
krokařka	<	krokař
kronikářka	<	kronikář
kropitelka	<	kropitel
kropička	<	kropič
bikrosařka	<	bikrosař
krosařka	<	krosař
krosnářka	<	krosnář
krotitelka	<	krotitel
zkrotitelka	<	zkrotitel
překrucovatelka	<	překrucovatel
zkrucovatelka	<	zkrucovatel
kroužkářka	<	kroužkář
krtice	<	krtek
kroužkovatelka	<	kroužkovatel
krunýřovkyně	<	krunýřovec
krupařka	<	krupař
krupiérka	<	krupiér
krutovládkyně	<	krutovládce
ukrutnice	<	ukrutník
krvesmilnice	<	krvesmilník
kryptografka	<	kryptograf
kryptokomunistka	<	kryptokomunista
kryptosocialistka	<	kryptosocialista
kryptotrockistka	<	kryptotrockista
krysařice	<	krysařík
krysařka	<	krysař
krystalka	<	krystal
diskokrálka	<	diskokrál
exkrálka	<	exkrál
králka	<	král
králice	<	králík
králíkářka	<	králíkář
kramářka	<	kramář
krasavice	<	krasavec
okrašlovatelka	<	okrašlovatel
přikrašlovatelka	<	přikrašlovatel
zkrášlovatelka	<	zkrášlovatel
svatokrádežnice	<	svatokrádežník
okrádačka	<	okrádač
rozkradačka	<	rozkradač
ukrádačka	<	ukrádač
krátkařka	<	krátkař
zkracovatelka	<	zkracovatel
kravařka	<	kravař
pokrývačka	<	pokrývač
rozkrývačka	<	rozkrývač
ukrývačka	<	ukrývač
ukrývatelka	<	ukrývatel
krčařka	<	krčař
krčmářka	<	krčmář
kubofuturistka	<	kubofuturista
kubistka	<	kubista
kuchařka	<	kuchař
kuchtice	<	kuchtík
kuguárka	<	kuguár
kujónka	<	kujón
kulečníkářka	<	kulečníkář
antikulinářka	<	antikulinář
kulinářka	<	kulinář
kulisářka	<	kulisář
kuličkářka	<	kuličkář
kulometnice	<	kulometník
kulometčice	<	kulometčík
kultivovatelka	<	kultivovatel
zkulturňovatelka	<	zkulturňovatel
kulturistka	<	kulturista
kulturnice	<	kulturník
kumpánka	<	kumpán
kumštýřka	<	kumštýř
kunsthistorička	<	kunsthistorik
přeskupovatelka	<	přeskupovatel
kuplířka	<	kuplíř
kurentka	<	kurent
kurfiřtka	<	kurfiřt
kurevnice	<	kurevník
kurvářka	<	kurvář
kuratela	<	kurátor
kurátorka	<	kurátor
kurýrka	<	kurýr
kustodka	<	kustod
kutilka	<	kutil
kuňkalka	<	kuňkal
kušařka	<	kušař
kuželka	<	kužel
kuželkářka	<	kuželkář
kuželářka	<	kuželář
kvadriatlonistka	<	kvadriatlonista
kvakerka	<	kvaker
kvalitářka	<	kvalitář
kvantizérka	<	kvantizér
kvapnice	<	kvapník
ukvapenkyně	<	ukvapenec
kvartetistka	<	kvartetista
kvartánka	<	kvartán
kvaziagentka	<	kvaziagent
kvaziprůvodkyně	<	kvaziprůvodce
kvazizaměstnavatelka	<	kvazizaměstnavatel
kverulantka	<	kverulant
kvestorka	<	kvestor
kvietistka	<	kvietista
kvintánka	<	kvintán
kvákalka	<	kvákal
květinářka	<	květinář
květinkářka	<	květinkář
kybernetizace	<	kybernetika
kyberumělkyně	<	kyberumělec
kydatelka	<	kydatel
kypařka	<	kypař
kyrysarka	<	kyrysar
kyrysnice	<	kyrysník
kyselinářka	<	kyselinář
kytaristka	<	kytarista
pseudokytaristka	<	pseudokytarista
kytarářka	<	kytarář
kytičkářka	<	kytičkář
kyvadelkářka	<	kyvadelkář
kácečka	<	káceč
kádrovačka	<	kádrovák
kamenářka	<	kamenář
kamenice	<	kameník
karatelka	<	karatel
kárkařka	<	kárkař
kajícnice	<	kajícník
ukázňovatelka	<	ukázňovatel
kafařka	<	kafař
nekafařka	<	nekafař
kafíčkářka	<	kafíčkář
kávičkářka	<	kávičkář
dokazovatelka	<	dokazovatel
kazatelka	<	kazatel
odkazovatelka	<	odkazovatel
odkazovnice	<	odkazovník
občankářka	<	občankář
přikazovatelka	<	přikazovatel
příkazkyně	<	příkazce
rozkazovatelka	<	rozkazovatel
poukazatelka	<	poukazatel
poukazovatelka	<	poukazovatel
ukazovatelka	<	ukazovatel
zakázkářka	<	zakázkář
zákaznice	<	zákazník
zakazovačka	<	zakazovač
zakazovatelka	<	zakazovatel
kačena	<	kačer
kodérka	<	kodér
kódovačka	<	kódovač
kódovatelka	<	kódovatel
kývalka	<	kýval
kývatelka	<	kývatel
přikyvovačka	<	přikyvovač
kýčařka	<	kýčař
kňouralka	<	kňoural
křečice	<	křečík
křivopřísežnice	<	křivopřísežník
antikřesťanka	<	antikřesťan
křesťanka	<	křesťan
nekřesťanka	<	nekřesťan
křtitelka	<	křtitel
křídelnice	<	křídelník
křídlovkářka	<	křídlovkář
křisitelka	<	křisitel
zkřesankyně	<	zkřesanec
křižovatelka	<	křižovatel
ukřižovatelka	<	ukřižovatel
křižovnice	<	křižovník
kříženka	<	kříženec
křížitelka	<	křížitel
křížovkářka	<	křížovkář
kšandonositelka	<	kšandonositel
kšeftařka	<	kšeftař
kůlařka	<	kůlař
koníčkářka	<	koníčkář
prakonice	<	prakoník
koňařka	<	koňař
kožařka	<	kožař
kožešinářka	<	kožešinář
kožešnice	<	kožešník
kožkařka	<	kožkař
kožušnice	<	kožušník
kůžařka	<	kůžař
kůžičkářka	<	kůžičkář
kolaborantka	<	kolaborant
laborantka	<	laborant
superlaborantka	<	superlaborant
labouristka	<	labourista
labužnice	<	labužník
lachtanka	<	lachtan
lagerkomandantka	<	lagerkomandant
lahvovatelka	<	lahvovatel
lahůdkářka	<	lahůdkář
lakýrka	<	lakýr
lakotnice	<	lakotník
lakýrnice	<	lakýrník
lamaistka	<	lamaista
lamatelka	<	lamatel
lampářka	<	lampář
lanařka	<	lanař
laprcajtka	<	laprcajt
lasařka	<	lasař
latifundistka	<	latifundista
latinářka	<	latinář
latinice	<	latiník
laufařka	<	laufař
laureátka	<	laureát
lavičkářka	<	lavičkář
leaderka	<	leader
ledařka	<	ledař
ledosochařka	<	ledosochař
ledvinářka	<	ledvinář
legatářka	<	legatář
legendistka	<	legendista
legionářka	<	legionář
nelegionářka	<	nelegionář
legislativkyně	<	legislativec
legislátorka	<	legislátor
legistka	<	legista
legitimistka	<	legitimista
